time,voltage
17.853,-0.265
17.856,-0.26
17.858,-0.27
17.861,-0.265
17.864,-0.255
17.867,-0.25
17.869,-0.26
17.872,-0.255
17.875,-0.275
17.878,-0.265
17.881,-0.255
17.883,-0.24
17.886,-0.245
17.889,-0.255
17.892,-0.245
17.894,-0.265
17.897,-0.245
17.9,-0.24
17.903,-0.245
17.906,-0.25
17.908,-0.265
17.911,-0.265
17.914,-0.24
17.917,-0.225
17.919,-0.235
17.922,-0.25
17.925,-0.245
17.928,-0.25
17.931,-0.235
17.933,-0.22
17.936,-0.215
17.939,-0.21
17.942,-0.21
17.944,-0.225
17.947,-0.205
17.95,-0.2
17.953,-0.195
17.956,-0.205
17.958,-0.2
17.961,-0.195
17.964,-0.175
17.967,-0.175
17.969,-0.185
17.972,-0.185
17.975,-0.19
17.978,-0.205
17.981,-0.19
17.983,-0.195
17.986,-0.21
17.989,-0.21
17.992,-0.22
17.994,-0.225
17.997,-0.215
18,-0.215
18.003,-0.225
18.006,-0.22
18.008,-0.235
18.011,-0.235
18.014,-0.23
18.017,-0.22
18.019,-0.22
18.022,-0.24
18.025,-0.24
18.028,-0.245
18.031,-0.23
18.033,-0.23
18.036,-0.23
18.039,-0.245
18.042,-0.255
18.044,-0.25
18.047,-0.25
18.05,-0.24
18.053,-0.245
18.056,-0.25
18.058,-0.245
18.061,-0.25
18.064,-0.235
18.067,-0.22
18.069,-0.23
18.072,-0.245
18.075,-0.27
18.078,-0.275
18.081,-0.28
18.083,-0.285
18.086,-0.32
18.089,-0.345
18.092,-0.39
18.094,-0.395
18.097,-0.375
18.1,-0.29
18.103,-0.17
18.106,-0.05
18.108,0.04
18.111,0.125
18.114,0.245
18.117,0.365
18.119,0.46
18.122,0.56
18.125,0.6
18.128,0.515
18.131,0.275
18.133,-0.03
18.136,-0.26
18.139,-0.34
18.142,-0.305
18.144,-0.275
18.147,-0.285
18.15,-0.265
18.153,-0.25
18.156,-0.26
18.158,-0.27
18.161,-0.27
18.164,-0.27
18.167,-0.265
18.169,-0.27
18.172,-0.27
18.175,-0.28
18.178,-0.29
18.181,-0.275
18.183,-0.265
18.186,-0.27
18.189,-0.275
18.192,-0.28
18.194,-0.28
18.197,-0.27
18.2,-0.27
18.203,-0.27
18.206,-0.26
18.208,-0.28
18.211,-0.29
18.214,-0.27
18.217,-0.255
18.219,-0.265
18.222,-0.27
18.225,-0.285
18.228,-0.285
18.231,-0.25
18.233,-0.25
18.236,-0.27
18.239,-0.265
18.242,-0.275
18.244,-0.27
18.247,-0.265
18.25,-0.255
18.253,-0.255
18.256,-0.265
18.258,-0.275
18.261,-0.275
18.264,-0.265
18.267,-0.25
18.269,-0.26
18.272,-0.27
18.275,-0.28
18.278,-0.28
18.281,-0.275
18.283,-0.26
18.286,-0.265
18.289,-0.28
18.292,-0.285
18.294,-0.285
18.297,-0.265
18.3,-0.265
18.303,-0.275
18.306,-0.295
18.308,-0.3
18.311,-0.3
18.314,-0.285
18.317,-0.275
18.319,-0.295
18.322,-0.31
18.325,-0.305
18.328,-0.32
18.331,-0.305
18.333,-0.305
18.336,-0.31
18.339,-0.315
18.342,-0.335
18.344,-0.335
18.347,-0.335
18.35,-0.325
18.353,-0.335
18.356,-0.35
18.358,-0.37
18.361,-0.38
18.364,-0.37
18.367,-0.36
18.369,-0.38
18.372,-0.385
18.375,-0.4
18.378,-0.41
18.381,-0.405
18.383,-0.395
18.386,-0.4
18.389,-0.42
18.392,-0.43
18.394,-0.43
18.397,-0.43
18.4,-0.405
18.403,-0.415
18.406,-0.42
18.408,-0.425
18.411,-0.415
18.414,-0.41
18.417,-0.38
18.419,-0.38
18.422,-0.375
18.425,-0.38
18.428,-0.37
18.431,-0.345
18.433,-0.31
18.436,-0.32
18.439,-0.3
18.442,-0.305
18.444,-0.3
18.447,-0.29
18.45,-0.27
18.453,-0.275
18.456,-0.275
18.458,-0.275
18.461,-0.27
18.464,-0.245
18.467,-0.245
18.469,-0.24
18.472,-0.245
18.475,-0.255
18.478,-0.27
18.481,-0.265
18.483,-0.25
18.486,-0.25
18.489,-0.245
18.492,-0.255
18.494,-0.255
18.497,-0.255
18.5,-0.23
18.503,-0.245
18.506,-0.27
18.508,-0.275
18.511,-0.27
18.514,-0.255
18.517,-0.245
18.519,-0.26
18.522,-0.26
18.525,-0.27
18.528,-0.275
18.531,-0.265
18.533,-0.245
18.536,-0.255
18.539,-0.27
18.542,-0.265
18.544,-0.28
18.547,-0.27
18.55,-0.26
18.553,-0.265
18.556,-0.275
18.558,-0.275
18.561,-0.275
18.564,-0.285
18.567,-0.26
18.569,-0.275
18.572,-0.285
18.575,-0.29
18.578,-0.29
18.581,-0.275
18.583,-0.27
18.586,-0.285
18.589,-0.29
18.592,-0.305
18.594,-0.305
18.597,-0.295
18.6,-0.285
18.603,-0.295
18.606,-0.29
18.608,-0.305
18.611,-0.3
18.614,-0.3
18.617,-0.295
18.619,-0.295
18.622,-0.29
18.625,-0.295
18.628,-0.295
18.631,-0.29
18.633,-0.275
18.636,-0.285
18.639,-0.305
18.642,-0.305
18.644,-0.305
18.647,-0.295
18.65,-0.285
18.653,-0.275
18.656,-0.275
18.658,-0.285
18.661,-0.295
18.664,-0.29
18.667,-0.275
18.669,-0.285
18.672,-0.305
18.675,-0.3
18.678,-0.31
18.681,-0.295
18.683,-0.27
18.686,-0.29
18.689,-0.28
18.692,-0.295
18.694,-0.3
18.697,-0.295
18.7,-0.285
18.703,-0.285
18.706,-0.29
18.708,-0.305
18.711,-0.295
18.714,-0.285
18.717,-0.28
18.719,-0.285
18.722,-0.31
18.725,-0.315
18.728,-0.31
18.731,-0.3
18.733,-0.295
18.736,-0.295
18.739,-0.295
18.742,-0.3
18.744,-0.31
18.747,-0.29
18.75,-0.28
18.753,-0.27
18.756,-0.27
18.758,-0.27
18.761,-0.265
18.764,-0.25
18.767,-0.25
18.769,-0.255
18.772,-0.265
18.775,-0.26
18.778,-0.245
18.781,-0.235
18.783,-0.225
18.786,-0.25
18.789,-0.25
18.792,-0.265
18.794,-0.265
18.797,-0.245
18.8,-0.24
18.803,-0.24
18.806,-0.25
18.808,-0.275
18.811,-0.285
18.814,-0.28
18.817,-0.265
18.819,-0.27
18.822,-0.275
18.825,-0.29
18.828,-0.3
18.831,-0.285
18.833,-0.285
18.836,-0.295
18.839,-0.295
18.842,-0.3
18.844,-0.305
18.847,-0.285
18.85,-0.265
18.853,-0.295
18.856,-0.31
18.858,-0.32
18.861,-0.325
18.864,-0.315
18.867,-0.3
18.869,-0.29
18.872,-0.3
18.875,-0.315
18.878,-0.3
18.881,-0.305
18.883,-0.29
18.886,-0.285
18.889,-0.3
18.892,-0.3
18.894,-0.295
18.897,-0.28
18.9,-0.295
18.903,-0.32
18.906,-0.36
18.908,-0.395
18.911,-0.385
18.914,-0.395
18.917,-0.42
18.919,-0.445
18.922,-0.425
18.925,-0.37
18.928,-0.26
18.931,-0.14
18.933,-0.07
18.936,-0.01
18.939,0.065
18.942,0.15
18.944,0.285
18.947,0.405
18.95,0.425
18.953,0.255
18.956,-0.065
18.958,-0.35
18.961,-0.47
18.964,-0.44
18.967,-0.39
18.969,-0.36
18.972,-0.35
18.975,-0.35
18.978,-0.36
18.981,-0.35
18.983,-0.34
18.986,-0.335
18.989,-0.335
18.992,-0.335
18.994,-0.335
18.997,-0.31
19,-0.33
19.003,-0.34
19.006,-0.345
19.008,-0.355
19.011,-0.335
19.014,-0.33
19.017,-0.315
19.019,-0.335
19.022,-0.335
19.025,-0.335
19.028,-0.34
19.031,-0.315
19.033,-0.305
19.036,-0.305
19.039,-0.31
19.042,-0.315
19.044,-0.32
19.047,-0.32
19.05,-0.305
19.053,-0.325
19.056,-0.33
19.058,-0.33
19.061,-0.325
19.064,-0.325
19.067,-0.32
19.069,-0.335
19.072,-0.33
19.075,-0.345
19.078,-0.33
19.081,-0.33
19.083,-0.32
19.086,-0.33
19.089,-0.335
19.092,-0.335
19.094,-0.33
19.097,-0.315
19.1,-0.315
19.103,-0.32
19.106,-0.32
19.108,-0.335
19.111,-0.345
19.114,-0.34
19.117,-0.34
19.119,-0.33
19.122,-0.335
19.125,-0.35
19.128,-0.355
19.131,-0.335
19.133,-0.325
19.136,-0.35
19.139,-0.355
19.142,-0.36
19.144,-0.365
19.147,-0.355
19.15,-0.355
19.153,-0.355
19.156,-0.37
19.158,-0.37
19.161,-0.375
19.164,-0.385
19.167,-0.37
19.169,-0.395
19.172,-0.4
19.175,-0.405
19.178,-0.41
19.181,-0.43
19.183,-0.42
19.186,-0.44
19.189,-0.45
19.192,-0.45
19.194,-0.46
19.197,-0.46
19.2,-0.465
19.203,-0.475
19.206,-0.475
19.208,-0.49
19.211,-0.5
19.214,-0.475
19.217,-0.47
19.219,-0.47
19.222,-0.46
19.225,-0.47
19.228,-0.47
19.231,-0.45
19.233,-0.425
19.236,-0.415
19.239,-0.385
19.242,-0.395
19.244,-0.375
19.247,-0.36
19.25,-0.355
19.253,-0.335
19.256,-0.33
19.258,-0.325
19.261,-0.32
19.264,-0.31
19.267,-0.295
19.269,-0.285
19.272,-0.29
19.275,-0.3
19.278,-0.31
19.281,-0.29
19.283,-0.275
19.286,-0.265
19.289,-0.28
19.292,-0.29
19.294,-0.29
19.297,-0.275
19.3,-0.27
19.303,-0.27
19.306,-0.27
19.308,-0.285
19.311,-0.295
19.314,-0.285
19.317,-0.27
19.319,-0.285
19.322,-0.27
19.325,-0.285
19.328,-0.285
19.331,-0.28
19.333,-0.265
19.336,-0.275
19.339,-0.28
19.342,-0.29
19.344,-0.285
19.347,-0.29
19.35,-0.265
19.353,-0.27
19.356,-0.28
19.358,-0.285
19.361,-0.29
19.364,-0.28
19.367,-0.285
19.369,-0.285
19.372,-0.295
19.375,-0.305
19.378,-0.315
19.381,-0.295
19.383,-0.285
19.386,-0.285
19.389,-0.3
19.392,-0.305
19.394,-0.315
19.397,-0.3
19.4,-0.295
19.403,-0.29
19.406,-0.3
19.408,-0.3
19.411,-0.315
19.414,-0.305
19.417,-0.29
19.419,-0.295
19.422,-0.295
19.425,-0.305
19.428,-0.31
19.431,-0.3
19.433,-0.28
19.436,-0.285
19.439,-0.305
19.442,-0.29
19.444,-0.295
19.447,-0.27
19.45,-0.27
19.453,-0.29
19.456,-0.28
19.458,-0.275
19.461,-0.285
19.464,-0.28
19.467,-0.265
19.469,-0.28
19.472,-0.28
19.475,-0.285
19.478,-0.285
19.481,-0.28
19.483,-0.26
19.486,-0.27
19.489,-0.265
19.492,-0.28
19.494,-0.28
19.497,-0.28
19.5,-0.27
19.503,-0.255
19.506,-0.265
19.508,-0.28
19.511,-0.28
19.514,-0.27
19.517,-0.265
19.519,-0.265
19.522,-0.275
19.525,-0.275
19.528,-0.265
19.531,-0.25
19.533,-0.23
19.536,-0.245
19.539,-0.25
19.542,-0.255
19.544,-0.25
19.547,-0.23
19.55,-0.21
19.553,-0.205
19.556,-0.215
19.558,-0.23
19.561,-0.22
19.564,-0.22
19.567,-0.195
19.569,-0.19
19.572,-0.2
19.575,-0.2
19.578,-0.195
19.581,-0.2
19.583,-0.18
19.586,-0.21
19.589,-0.205
19.592,-0.21
19.594,-0.22
19.597,-0.21
19.6,-0.215
19.603,-0.225
19.606,-0.22
19.608,-0.225
19.611,-0.24
19.614,-0.225
19.617,-0.22
19.619,-0.225
19.622,-0.225
19.625,-0.245
19.628,-0.245
19.631,-0.235
19.633,-0.235
19.636,-0.245
19.639,-0.25
19.642,-0.25
19.644,-0.245
19.647,-0.235
19.65,-0.23
19.653,-0.23
19.656,-0.24
19.658,-0.25
19.661,-0.245
19.664,-0.245
19.667,-0.23
19.669,-0.24
19.672,-0.245
19.675,-0.245
19.678,-0.255
19.681,-0.235
19.683,-0.23
19.686,-0.24
19.689,-0.25
19.692,-0.27
19.694,-0.29
19.697,-0.31
19.7,-0.325
19.703,-0.365
19.706,-0.38
19.708,-0.36
19.711,-0.26
19.714,-0.115
19.717,0.01
19.719,0.1
19.722,0.195
19.725,0.29
19.728,0.42
19.731,0.545
19.733,0.615
19.736,0.505
19.739,0.22
19.742,-0.13
19.744,-0.35
19.747,-0.365
19.75,-0.305
19.753,-0.285
19.756,-0.28
19.758,-0.275
19.761,-0.265
19.764,-0.265
19.767,-0.255
19.769,-0.26
19.772,-0.27
19.775,-0.27
19.778,-0.275
19.781,-0.26
19.783,-0.245
19.786,-0.25
19.789,-0.265
19.792,-0.275
19.794,-0.275
19.797,-0.26
19.8,-0.25
19.803,-0.245
19.806,-0.25
19.808,-0.265
19.811,-0.26
19.814,-0.26
19.817,-0.25
19.819,-0.255
19.822,-0.26
19.825,-0.255
19.828,-0.255
19.831,-0.245
19.833,-0.24
19.836,-0.245
19.839,-0.255
19.842,-0.265
19.844,-0.255
19.847,-0.24
19.85,-0.23
19.853,-0.23
19.856,-0.23
19.858,-0.25
19.861,-0.25
19.864,-0.235
19.867,-0.245
19.869,-0.235
19.872,-0.235
19.875,-0.265
19.878,-0.245
19.881,-0.24
19.883,-0.225
19.886,-0.245
19.889,-0.235
19.892,-0.25
19.894,-0.26
19.897,-0.25
19.9,-0.23
19.903,-0.24
19.906,-0.24
19.908,-0.25
19.911,-0.26
19.914,-0.255
19.917,-0.25
19.919,-0.265
19.922,-0.26
19.925,-0.28
19.928,-0.28
19.931,-0.27
19.933,-0.27
19.936,-0.275
19.939,-0.285
19.942,-0.305
19.944,-0.3
19.947,-0.305
19.95,-0.29
19.953,-0.305
19.956,-0.32
19.958,-0.34
19.961,-0.35
19.964,-0.335
19.967,-0.33
19.969,-0.345
19.972,-0.365
19.975,-0.38
19.978,-0.385
19.981,-0.385
19.983,-0.37
19.986,-0.385
19.989,-0.4
19.992,-0.4
19.994,-0.42
19.997,-0.4
20,-0.39
20.003,-0.395
20.006,-0.39
20.008,-0.395
20.011,-0.375
20.014,-0.355
20.017,-0.33
20.019,-0.325
20.022,-0.32
20.025,-0.305
20.028,-0.28
20.031,-0.265
20.033,-0.245
20.036,-0.235
20.039,-0.23
20.042,-0.235
20.044,-0.22
20.047,-0.205
20.05,-0.19
20.053,-0.18
20.056,-0.19
20.058,-0.195
20.061,-0.19
20.064,-0.185
20.067,-0.17
20.069,-0.17
20.072,-0.185
20.075,-0.185
20.078,-0.185
20.081,-0.18
20.083,-0.17
20.086,-0.18
20.089,-0.18
20.092,-0.19
20.094,-0.185
20.097,-0.18
20.1,-0.16
20.103,-0.16
20.106,-0.175
20.108,-0.185
20.111,-0.195
20.114,-0.19
20.117,-0.175
20.119,-0.18
20.122,-0.2
20.125,-0.195
20.128,-0.195
20.131,-0.18
20.133,-0.18
20.136,-0.18
20.139,-0.185
20.142,-0.22
20.144,-0.2
20.147,-0.2
20.15,-0.19
20.153,-0.19
20.156,-0.2
20.158,-0.22
20.161,-0.215
20.164,-0.205
20.167,-0.19
20.169,-0.2
20.172,-0.205
20.175,-0.215
20.178,-0.22
20.181,-0.21
20.183,-0.2
20.186,-0.21
20.189,-0.21
20.192,-0.215
20.194,-0.225
20.197,-0.225
20.2,-0.21
20.203,-0.21
20.206,-0.22
20.208,-0.22
20.211,-0.225
20.214,-0.22
20.217,-0.205
20.219,-0.21
20.222,-0.22
20.225,-0.24
20.228,-0.24
20.231,-0.2
20.233,-0.195
20.236,-0.2
20.239,-0.205
20.242,-0.21
20.244,-0.22
20.247,-0.21
20.25,-0.185
20.253,-0.2
20.256,-0.2
20.258,-0.22
20.261,-0.21
20.264,-0.21
20.267,-0.2
20.269,-0.195
20.272,-0.205
20.275,-0.19
20.278,-0.215
20.281,-0.2
20.283,-0.19
20.286,-0.2
20.289,-0.21
20.292,-0.21
20.294,-0.205
20.297,-0.195
20.3,-0.175
20.303,-0.185
20.306,-0.21
20.308,-0.21
20.311,-0.215
20.314,-0.21
20.317,-0.195
20.319,-0.2
20.322,-0.205
20.325,-0.21
20.328,-0.205
20.331,-0.195
20.333,-0.18
20.336,-0.18
20.339,-0.185
20.342,-0.195
20.344,-0.195
20.347,-0.165
20.35,-0.155
20.353,-0.14
20.356,-0.17
20.358,-0.175
20.361,-0.165
20.364,-0.165
20.367,-0.15
20.369,-0.14
20.372,-0.13
20.375,-0.14
20.378,-0.155
20.381,-0.145
20.383,-0.135
20.386,-0.145
20.389,-0.14
20.392,-0.16
20.394,-0.16
20.397,-0.175
20.4,-0.16
20.403,-0.165
20.406,-0.175
20.408,-0.185
20.411,-0.195
20.414,-0.175
20.417,-0.18
20.419,-0.185
20.422,-0.2
20.425,-0.21
20.428,-0.205
20.431,-0.21
20.433,-0.18
20.436,-0.19
20.439,-0.205
20.442,-0.215
20.444,-0.21
20.447,-0.215
20.45,-0.19
20.453,-0.185
20.456,-0.2
20.458,-0.205
20.461,-0.21
20.464,-0.2
20.467,-0.2
20.469,-0.2
20.472,-0.225
20.475,-0.23
20.478,-0.255
20.481,-0.275
20.483,-0.3
20.486,-0.34
20.489,-0.37
20.492,-0.375
20.494,-0.3
20.497,-0.16
20.5,-0.02
20.503,0.085
20.506,0.16
20.508,0.2
20.511,0.26
20.514,0.34
20.517,0.435
20.519,0.5
20.522,0.57
20.525,0.655
20.528,0.755
20.531,0.79
20.533,0.645
20.536,0.32
20.539,-0.065
20.542,-0.255
20.544,-0.26
20.547,-0.23
20.55,-0.22
20.553,-0.23
20.556,-0.225
20.558,-0.24
20.561,-0.255
20.564,-0.25
20.567,-0.245
20.569,-0.245
20.572,-0.27
20.575,-0.26
20.578,-0.27
20.581,-0.25
20.583,-0.25
20.586,-0.255
20.589,-0.26
20.592,-0.27
20.594,-0.27
20.597,-0.25
20.6,-0.26
20.603,-0.255
20.606,-0.255
20.608,-0.275
20.611,-0.275
20.614,-0.275
20.617,-0.245
20.619,-0.245
20.622,-0.25
20.625,-0.265
20.628,-0.27
20.631,-0.26
20.633,-0.255
20.636,-0.26
20.639,-0.27
20.642,-0.27
20.644,-0.265
20.647,-0.255
20.65,-0.26
20.653,-0.25
20.656,-0.25
20.658,-0.27
20.661,-0.275
20.664,-0.26
20.667,-0.255
20.669,-0.27
20.672,-0.255
20.675,-0.27
20.678,-0.27
20.681,-0.275
20.683,-0.265
20.686,-0.26
20.689,-0.28
20.692,-0.27
20.694,-0.275
20.697,-0.27
20.7,-0.27
20.703,-0.28
20.706,-0.295
20.708,-0.3
20.711,-0.3
20.714,-0.295
20.717,-0.295
20.719,-0.29
20.722,-0.315
20.725,-0.335
20.728,-0.325
20.731,-0.325
20.733,-0.31
20.736,-0.32
20.739,-0.345
20.742,-0.36
20.744,-0.365
20.747,-0.365
20.75,-0.35
20.753,-0.37
20.756,-0.375
20.758,-0.39
20.761,-0.405
20.764,-0.405
20.767,-0.4
20.769,-0.415
20.772,-0.42
20.775,-0.425
20.778,-0.43
20.781,-0.425
20.783,-0.415
20.786,-0.425
20.789,-0.43
20.792,-0.425
20.794,-0.43
20.797,-0.395
20.8,-0.38
20.803,-0.375
20.806,-0.37
20.808,-0.375
20.811,-0.35
20.814,-0.325
20.817,-0.3
20.819,-0.295
20.822,-0.28
20.825,-0.28
20.828,-0.275
20.831,-0.26
20.833,-0.245
20.836,-0.265
20.839,-0.255
20.842,-0.255
20.844,-0.255
20.847,-0.225
20.85,-0.215
20.853,-0.22
20.856,-0.21
20.858,-0.215
20.861,-0.22
20.864,-0.215
20.867,-0.2
20.869,-0.195
20.872,-0.21
20.875,-0.21
20.878,-0.215
20.881,-0.215
20.883,-0.2
20.886,-0.205
20.889,-0.215
20.892,-0.22
20.894,-0.23
20.897,-0.2
20.9,-0.21
20.903,-0.215
20.906,-0.225
20.908,-0.22
20.911,-0.225
20.914,-0.215
20.917,-0.21
20.919,-0.2
20.922,-0.235
20.925,-0.225
20.928,-0.22
20.931,-0.215
20.933,-0.21
20.936,-0.205
20.939,-0.235
20.942,-0.235
20.944,-0.255
20.947,-0.225
20.95,-0.225
20.953,-0.22
20.956,-0.23
20.958,-0.25
20.961,-0.26
20.964,-0.24
20.967,-0.235
20.969,-0.24
20.972,-0.23
20.975,-0.245
20.978,-0.245
20.981,-0.24
20.983,-0.235
20.986,-0.235
20.989,-0.25
20.992,-0.25
20.994,-0.25
20.997,-0.225
21,-0.225
21.003,-0.235
21.006,-0.24
21.008,-0.25
21.011,-0.26
21.014,-0.23
21.017,-0.215
21.019,-0.22
21.022,-0.235
21.025,-0.24
21.028,-0.255
21.031,-0.24
21.033,-0.225
21.036,-0.22
21.039,-0.23
21.042,-0.235
21.044,-0.23
21.047,-0.225
21.05,-0.215
21.053,-0.21
21.056,-0.215
21.058,-0.225
21.061,-0.225
21.064,-0.21
21.067,-0.21
21.069,-0.215
21.072,-0.22
21.075,-0.22
21.078,-0.225
21.081,-0.215
21.083,-0.2
21.086,-0.22
21.089,-0.23
21.092,-0.23
21.094,-0.225
21.097,-0.21
21.1,-0.205
21.103,-0.21
21.106,-0.205
21.108,-0.215
21.111,-0.21
21.114,-0.195
21.117,-0.175
21.119,-0.165
21.122,-0.19
21.125,-0.19
21.128,-0.185
21.131,-0.18
21.133,-0.18
21.136,-0.175
21.139,-0.185
21.142,-0.19
21.144,-0.195
21.147,-0.175
21.15,-0.155
21.153,-0.15
21.156,-0.155
21.158,-0.17
21.161,-0.175
21.164,-0.165
21.167,-0.155
21.169,-0.16
21.172,-0.17
21.175,-0.18
21.178,-0.19
21.181,-0.185
21.183,-0.17
21.186,-0.19
21.189,-0.205
21.192,-0.21
21.194,-0.22
21.197,-0.215
21.2,-0.21
21.203,-0.215
21.206,-0.225
21.208,-0.235
21.211,-0.225
21.214,-0.225
21.217,-0.215
21.219,-0.21
21.222,-0.22
21.225,-0.225
21.228,-0.225
21.231,-0.235
21.233,-0.225
21.236,-0.235
21.239,-0.225
21.242,-0.235
21.244,-0.24
21.247,-0.235
21.25,-0.225
21.253,-0.24
21.256,-0.26
21.258,-0.285
21.261,-0.31
21.264,-0.325
21.267,-0.355
21.269,-0.39
21.272,-0.405
21.275,-0.36
21.278,-0.265
21.281,-0.14
21.283,-0.02
21.286,0.055
21.289,0.13
21.292,0.245
21.294,0.365
21.297,0.475
21.3,0.53
21.303,0.405
21.306,0.105
21.308,-0.21
21.311,-0.355
21.314,-0.355
21.317,-0.29
21.319,-0.285
21.322,-0.28
21.325,-0.28
21.328,-0.29
21.331,-0.29
21.333,-0.275
21.336,-0.275
21.339,-0.28
21.342,-0.29
21.344,-0.285
21.347,-0.29
21.35,-0.29
21.353,-0.285
21.356,-0.29
21.358,-0.305
21.361,-0.305
21.364,-0.3
21.367,-0.28
21.369,-0.3
21.372,-0.295
21.375,-0.295
21.378,-0.285
21.381,-0.275
21.383,-0.265
21.386,-0.28
21.389,-0.3
21.392,-0.3
21.394,-0.3
21.397,-0.295
21.4,-0.27
21.403,-0.285
21.406,-0.285
21.408,-0.29
21.411,-0.295
21.414,-0.29
21.417,-0.285
21.419,-0.275
21.422,-0.295
21.425,-0.29
21.428,-0.3
21.431,-0.295
21.433,-0.295
21.436,-0.285
21.439,-0.29
21.442,-0.285
21.444,-0.295
21.447,-0.285
21.45,-0.275
21.453,-0.29
21.456,-0.28
21.458,-0.29
21.461,-0.305
21.464,-0.29
21.467,-0.275
21.469,-0.29
21.472,-0.29
21.475,-0.295
21.478,-0.305
21.481,-0.295
21.483,-0.295
21.486,-0.3
21.489,-0.32
21.492,-0.325
21.494,-0.32
21.497,-0.31
21.5,-0.3
21.503,-0.32
21.506,-0.335
21.508,-0.35
21.511,-0.35
21.514,-0.325
21.517,-0.33
21.519,-0.34
21.522,-0.345
21.525,-0.36
21.528,-0.38
21.531,-0.38
21.533,-0.37
21.536,-0.375
21.539,-0.38
21.542,-0.4
21.544,-0.405
21.547,-0.4
21.55,-0.4
21.553,-0.415
21.556,-0.425
21.558,-0.43
21.561,-0.445
21.564,-0.435
21.567,-0.42
21.569,-0.44
21.572,-0.44
21.575,-0.455
21.578,-0.465
21.581,-0.43
21.583,-0.405
21.586,-0.405
21.589,-0.395
21.592,-0.41
21.594,-0.395
21.597,-0.355
21.6,-0.33
21.603,-0.32
21.606,-0.315
21.608,-0.32
21.611,-0.31
21.614,-0.295
21.617,-0.285
21.619,-0.29
21.622,-0.28
21.625,-0.28
21.628,-0.28
21.631,-0.265
21.633,-0.26
21.636,-0.255
21.639,-0.255
21.642,-0.265
21.644,-0.265
21.647,-0.265
21.65,-0.255
21.653,-0.25
21.656,-0.255
21.658,-0.26
21.661,-0.26
21.664,-0.25
21.667,-0.245
21.669,-0.255
21.672,-0.25
21.675,-0.265
21.678,-0.26
21.681,-0.245
21.683,-0.25
21.686,-0.26
21.689,-0.27
21.692,-0.265
21.694,-0.265
21.697,-0.255
21.7,-0.24
21.703,-0.26
21.706,-0.27
21.708,-0.28
21.711,-0.29
21.714,-0.27
21.717,-0.26
21.719,-0.265
21.722,-0.275
21.725,-0.285
21.728,-0.295
21.731,-0.285
21.733,-0.285
21.736,-0.28
21.739,-0.29
21.742,-0.295
21.744,-0.29
21.747,-0.28
21.75,-0.265
21.753,-0.285
21.756,-0.285
21.758,-0.3
21.761,-0.305
21.764,-0.295
21.767,-0.28
21.769,-0.28
21.772,-0.29
21.775,-0.305
21.778,-0.305
21.781,-0.295
21.783,-0.28
21.786,-0.295
21.789,-0.295
21.792,-0.305
21.794,-0.305
21.797,-0.305
21.8,-0.28
21.803,-0.29
21.806,-0.295
21.808,-0.3
21.811,-0.31
21.814,-0.295
21.817,-0.285
21.819,-0.29
21.822,-0.305
21.825,-0.29
21.828,-0.295
21.831,-0.275
21.833,-0.27
21.836,-0.285
21.839,-0.3
21.842,-0.3
21.844,-0.31
21.847,-0.3
21.85,-0.285
21.853,-0.285
21.856,-0.29
21.858,-0.295
21.861,-0.3
21.864,-0.29
21.867,-0.285
21.869,-0.285
21.872,-0.29
21.875,-0.295
21.878,-0.295
21.881,-0.29
21.883,-0.28
21.886,-0.29
21.889,-0.27
21.892,-0.29
21.894,-0.275
21.897,-0.26
21.9,-0.255
21.903,-0.26
21.906,-0.28
21.908,-0.28
21.911,-0.285
21.914,-0.27
21.917,-0.24
21.919,-0.23
21.922,-0.235
21.925,-0.245
21.928,-0.24
21.931,-0.23
21.933,-0.23
21.936,-0.23
21.939,-0.24
21.942,-0.265
21.944,-0.26
21.947,-0.245
21.95,-0.25
21.953,-0.265
21.956,-0.295
21.958,-0.29
21.961,-0.295
21.964,-0.28
21.967,-0.285
21.969,-0.28
21.972,-0.29
21.975,-0.32
21.978,-0.31
21.981,-0.305
21.983,-0.295
21.986,-0.295
21.989,-0.295
21.992,-0.295
21.994,-0.3
21.997,-0.3
22,-0.29
22.003,-0.305
22.006,-0.305
22.008,-0.32
22.011,-0.305
22.014,-0.295
22.017,-0.29
22.019,-0.285
22.022,-0.29
22.025,-0.305
22.028,-0.305
22.031,-0.3
22.033,-0.29
22.036,-0.315
22.039,-0.315
22.042,-0.33
22.044,-0.345
22.047,-0.355
22.05,-0.375
22.053,-0.4
22.056,-0.43
22.058,-0.44
22.061,-0.405
22.064,-0.32
22.067,-0.215
22.069,-0.115
22.072,-0.055
22.075,0
22.078,0.085
22.081,0.225
22.083,0.355
22.086,0.43
22.089,0.355
22.092,0.06
22.094,-0.275
22.097,-0.465
22.1,-0.465
22.103,-0.43
22.106,-0.385
22.108,-0.375
22.111,-0.36
22.114,-0.35
22.117,-0.355
22.119,-0.35
22.122,-0.355
22.125,-0.35
22.128,-0.355
22.131,-0.345
22.133,-0.33
22.136,-0.33
22.139,-0.345
22.142,-0.345
22.144,-0.35
22.147,-0.335
22.15,-0.315
22.153,-0.325
22.156,-0.325
22.158,-0.335
22.161,-0.345
22.164,-0.32
22.167,-0.325
22.169,-0.33
22.172,-0.32
22.175,-0.345
22.178,-0.34
22.181,-0.33
22.183,-0.315
22.186,-0.325
22.189,-0.335
